date,equity,open_positions,entry_blocked
2008-01-30,4225262.703449383,0,0
2008-01-31,4225262.703449383,0,0
2008-02-01,4225262.703449383,0,0
2008-02-04,4225262.703449383,0,0
2008-02-05,4225262.703449383,0,0
2008-02-06,4225262.703449383,0,0
2008-02-07,4225262.703449383,0,0
2008-02-08,4225262.703449383,0,0
2008-02-11,4225262.703449383,0,0
2008-02-12,4225262.703449383,0,0
2008-02-13,4225262.703449383,0,0
2008-02-14,4225262.703449383,0,0
2008-02-15,4225262.703449383,0,0
2008-02-18,4225262.703449383,0,0
2008-02-19,4225194.971850618,1,0
2008-02-20,4224128.248217805,1,0
2008-02-21,4224737.797168001,1,0
2008-02-22,4224534.620288118,1,0
2008-02-25,4224613.633349641,1,0
2008-02-26,4223750.092700227,1,0
2008-02-27,4223597.70317386,1,0
2008-02-28,4223569.477465852,1,0
2008-02-29,4223371.934130891,1,0
2008-03-03,4223230.83610843,1,0
2008-03-04,4223055.872729524,1,0
2008-03-05,4222761.243095512,2,0
2008-03-07,4219754.544890959,1,0
2008-03-10,4218653.205474455,1,0
2008-03-11,4217189.600738127,1,0
2008-03-12,4214565.476654392,2,0
2008-03-13,4209280.962791782,2,0
2008-03-14,4212187.987655979,2,0
2008-03-17,4209243.515648227,2,0
2008-03-18,4208171.527542453,2,0
2008-03-19,4208359.579483371,2,0
2008-03-24,4207351.849171024,2,0
2008-03-25,4208385.660440579,3,0
2008-03-26,4203945.183458462,3,0
2008-03-27,4208023.388555661,3,0
2008-03-28,4206662.019025937,4,0
2008-03-31,4203717.222412905,5,0
2008-04-01,4202437.65581592,5,0
2008-04-02,4201751.289078554,5,0
2008-04-03,4204499.48570331,5,0
2008-04-04,4201993.582882723,5,0
2008-04-07,4205244.6465843525,5,0
2008-04-08,4203499.193436464,5,0
2008-04-09,4203176.149662813,5,0
2008-04-10,4203462.86863788,5,0
2008-04-11,4200617.59122928,5,0
2008-04-15,4201014.951077303,6,0
2008-04-16,4200831.925195696,8,0
2008-04-17,4194776.1981641725,13,0
2008-04-21,4202190.983393438,16,0
2008-04-22,4198257.016386755,16,0
2008-04-23,4198188.337566837,18,0
2008-04-24,4183069.832868581,19,0
2008-04-25,4193599.4713525823,19,0
2008-04-28,4187573.86363114,20,0
2008-04-29,4208282.448188815,24,0
2008-04-30,4212673.698160184,25,0
2008-05-02,4224873.797635056,31,0
2008-05-05,4217848.401819684,31,0
2008-05-06,4210273.099278428,31,0
2008-05-07,4207176.774366833,31,0
2008-05-08,4195378.453915686,34,0
2008-05-09,4166680.896417204,32,0
2008-05-12,4168524.7748936773,32,0
2008-05-13,4168512.745269692,32,0
2008-05-14,4184512.778938502,35,0
2008-05-15,4194180.3877589405,35,0
2008-05-16,4215696.542722154,36,0
2008-05-20,4219680.066197801,36,0
2008-05-21,4226254.655185633,37,0
2008-05-22,4201139.146033698,37,0
2008-05-23,4185039.726380179,36,0
2008-05-26,4172504.374840568,35,0
2008-05-27,4161729.085735035,33,0
2008-05-28,4191807.074787271,33,0
2008-05-29,4186398.3452697964,34,0
2008-05-30,4197454.08196307,35,0
2008-06-02,4159885.055595712,34,0
2008-06-03,4142493.7576233223,35,0
2008-06-04,4091457.2909772284,31,0
2008-06-05,4115493.4838592894,31,0
2008-06-06,4104552.133278597,31,0
2008-06-09,4080883.656674003,30,0
2008-06-10,4068508.8318434516,28,0
2008-06-11,4080460.0412059585,28,0
2008-06-12,4092369.226002292,28,0
2008-06-13,4102641.6032688157,27,0
2008-06-16,4110913.8915740983,27,0
2008-06-17,4124800.1800743835,28,0
2008-06-18,4095907.63023833,27,0
2008-06-19,4085715.0174602056,26,0
2008-06-20,4048965.8494972074,22,0
2008-06-23,4024944.7514754776,19,0
2008-06-24,4008326.268610905,14,0
2008-06-25,4015982.676998748,13,0
2008-06-26,4018500.1810910744,12,0
2008-06-27,4007672.341789965,12,0
2008-06-30,3993206.5360392556,12,0
2008-07-01,3982155.092098139,12,0
2008-07-02,3996501.8605193123,12,0
2008-07-03,3989149.294075869,12,0
2008-07-04,4000710.649937533,12,0
2008-07-07,4003116.677817248,12,0
2008-07-08,4003016.8928672317,13,0
2008-07-09,4005851.560440207,13,0
2008-07-10,4004034.659987593,13,0
2008-07-11,3998873.0502711777,13,0
2008-07-14,4002297.094934607,13,0
2008-07-15,3989628.7787076477,13,0
2008-07-16,3992017.1817924026,13,0
2008-07-17,4001378.0277936715,12,0
2008-07-18,4005764.6754167336,12,0
2008-07-21,4009883.7213132638,12,0
2008-07-22,4012562.4816158074,12,0
2008-07-23,4026855.3231017846,12,0
2008-07-24,4017100.9289469724,14,0
2008-07-25,4012677.5204176907,14,0
2008-07-28,4020719.0134732323,15,0
2008-07-29,4018231.8167373734,15,0
2008-07-30,4023579.0753808287,16,0
2008-07-31,4029751.7845821646,16,0
2008-08-01,4028006.555485275,16,0
2008-08-04,4037893.5356710274,17,0
2008-08-05,4037094.508205185,22,0
2008-08-06,4028806.7272601244,27,0
2008-08-07,4027054.005393253,28,0
2008-08-08,4029480.9305212363,28,0
2008-08-11,4043568.8837867477,32,0
2008-08-12,4037385.366584847,32,0
2008-08-13,4033658.761716435,32,0
2008-08-14,4019049.7937236526,32,0
2008-08-18,4007854.5473957756,32,0
2008-08-19,4006346.935340534,31,0
2008-08-20,4015693.544840942,31,0
2008-08-21,3994228.6166802747,31,0
2008-08-22,3998715.2301309197,30,0
2008-08-25,4001273.816417053,31,0
2008-08-26,3999882.620484179,33,0
2008-08-27,3996486.7923684753,32,0
2008-08-28,3981595.1927704373,31,0
2008-08-29,3994654.5495779077,31,0
2008-09-01,4003434.8982531587,31,0
2008-09-02,4023619.783962532,34,0
2008-09-04,4021233.045324131,34,0
2008-09-05,4011809.0793877086,34,0
2008-09-08,4021540.4359972915,34,0
2008-09-09,4015778.6779701426,32,0
2008-09-10,4014032.5736284745,34,0
2008-09-11,3987733.079520178,33,0
2008-09-12,3973417.2853561724,31,0
2008-09-15,3932100.370673597,27,0
2008-09-16,3924510.4507065117,24,0
2008-09-17,3917615.4457781613,24,0
2008-09-18,3914226.7549720383,24,0
2008-09-19,3936240.810170946,24,0
2008-09-22,3931638.9209352112,24,0
2008-09-23,3921443.83284503,24,0
2008-09-24,3927269.371666012,24,0
2008-09-25,3928021.3363786316,24,0
2008-09-26,3909826.238064823,24,0
2008-09-29,3887047.8862044094,23,0
2008-09-30,3898491.414600062,23,0
2008-10-01,3910069.825128722,23,0
2008-10-03,3893159.875505127,24,0
2008-10-06,3851040.4293287196,22,0
2008-10-07,3848542.2159859817,21,0
2008-10-08,3824015.4351992924,19,0
2008-10-10,3788104.735001182,13,0
2008-10-13,3809960.91024456,13,0
2008-10-14,3815386.6609401023,14,0
2008-10-15,3802674.271788529,14,0
2008-10-16,3807412.6366528785,14,0
2008-10-17,3790441.088663033,14,0
2008-10-20,3799105.0805949485,14,0
2008-10-21,3805479.578274659,14,0
2008-10-22,3789713.505496911,14,0
2008-10-23,3772852.9167648973,10,0
2008-10-24,3745624.2326278207,6,0
2008-10-27,3742288.080496574,3,0
2008-10-29,3741982.24281385,3,0
2008-10-31,3740313.2164962534,3,0
2008-11-03,3742975.1821974767,4,0
2008-11-04,3740361.1215132726,4,0
2008-11-05,3740124.2485083593,4,0
2008-11-06,3738834.5041159643,4,0
2008-11-07,3736895.337135221,4,0
2008-11-10,3738406.985902692,4,0
2008-11-11,3735684.4025324835,4,0
2008-11-12,3736342.823793317,4,0
2008-11-14,3735461.457977201,4,0
2008-11-17,3734677.560031797,4,0
2008-11-18,3733594.126460935,4,0
2008-11-19,3731868.908647443,4,0
2008-11-20,3730344.196000959,4,0
2008-11-21,3727808.4393290533,4,0
2008-11-24,3726870.6563529028,4,0
2008-11-25,3725758.8242873205,4,0
2008-11-26,3724812.5542849554,3,0
2008-11-27,3724812.5542849554,3,0
2008-11-28,3727021.559884931,3,0
2008-12-01,3725939.6430415167,3,0
2008-12-02,3725660.931521175,2,0
2008-12-03,3724926.0077579,2,0
2008-12-04,3724319.50929713,2,0
2008-12-05,3724890.3279693103,2,0
2008-12-08,3724276.6939647174,2,0
2008-12-10,3724661.9967753864,2,0
2008-12-11,3723634.521923778,2,0
2008-12-12,3724933.14123225,2,0
2008-12-15,3724818.972531078,2,0
2008-12-16,3724847.5188453174,2,0
2008-12-17,3724661.9967753864,2,0
2008-12-18,3724616.085791369,4,0
2008-12-19,3726395.561391467,7,0
2008-12-22,3724730.5889884178,7,0
2008-12-23,3721633.918312663,7,0
2008-12-24,3725307.8191276733,7,0
2008-12-26,3722084.6351767723,7,0
2008-12-29,3726250.5117574874,7,0
2008-12-30,3728511.501325721,7,0
2008-12-31,3725061.9382702056,8,0
2009-01-02,3723864.374152554,12,0
2009-01-05,3718274.329790791,15,0
2009-01-06,3715816.62991427,17,0
2009-01-07,3682089.752357469,17,0
2009-01-09,3674768.9097602996,17,0
2009-01-12,3662562.2838289174,17,0
2009-01-13,3655989.2031367454,17,0
2009-01-14,3666080.2340063485,17,0
2009-01-15,3651344.543035304,16,0
2009-01-16,3650546.7655486306,17,0
2009-01-19,3659182.2497115573,17,0
2009-01-20,3660783.9305062597,19,0
2009-01-21,3654306.1315435474,19,0
2009-01-22,3647262.6295496607,18,0
2009-01-23,3644972.695012727,18,0
2009-01-27,3651886.3524588426,19,0
2009-01-28,3657518.8876901413,18,0
2009-01-29,3655699.0069961683,17,0
2009-01-30,3661352.2444794015,18,0
2009-02-02,3656620.433994198,19,0
2009-02-03,3658682.5945214275,19,0
2009-02-04,3660316.9417453054,19,0
2009-02-05,3652057.433427835,19,0
2009-02-06,3664894.256121655,21,0
2009-02-09,3672613.608700891,21,0
2009-02-10,3674198.1147550405,22,0
2009-02-11,3673495.794672302,23,0
2009-02-12,3669138.578219557,24,0
2009-02-13,3681515.8471967787,26,0
2009-02-16,3658739.2193920226,26,0
2009-02-17,3643516.200236401,26,0
2009-02-18,3647100.543394646,26,0
2009-02-19,3643790.7977847336,25,0
2009-02-20,3629588.203291702,25,0
2009-02-24,3622484.0373397716,23,0
2009-02-25,3624483.261664526,24,0
2009-02-26,3635776.1470859214,24,0
2009-02-27,3627997.221128361,24,0
2009-03-02,3613880.5772182485,23,0
2009-03-03,3611978.456719127,22,0
2009-03-04,3617931.458669898,21,0
2009-03-05,3608300.273913619,21,0
2009-03-06,3611383.2952347645,22,0
2009-03-09,3597770.452347866,19,0
2009-03-12,3602492.9466991336,19,0
2009-03-13,3623090.340127907,22,0
2009-03-16,3632962.1794841886,24,0
2009-03-17,3625666.3421163927,25,0
2009-03-18,3635116.1077578855,24,0
2009-03-19,3637367.9061320275,24,0
2009-03-20,3631393.743568418,25,0
2009-03-23,3659327.03986805,29,0
2009-03-24,3652230.2767970464,30,0
2009-03-25,3660521.60643686,31,0
2009-03-26,3685980.9712020317,35,0
2009-03-27,3699280.749691875,36,0
2009-03-30,3661576.629319815,37,0
2009-03-31,3689374.3273480493,39,0
2009-04-01,3694928.2187019396,41,0
2009-04-02,3715293.396532431,53,0
2009-04-06,3761465.9009752404,68,0
2009-04-08,3808106.213437566,80,0
2009-04-09,3826874.745408727,87,0
2009-04-13,3935804.120473611,95,0
2009-04-15,4070681.3178724046,96,0
2009-04-16,3909797.145973086,96,0
2009-04-17,3959997.7702403064,96,0
2009-04-20,4007773.7024060483,96,0
2009-04-21,3974976.5400860305,96,0
2009-04-22,3927005.591474294,96,0
2009-04-23,3989997.213503241,96,0
2009-04-24,4046727.9217234845,96,0
2009-04-27,4033549.9564167256,96,0
2009-04-28,3903370.7542504068,96,0
2009-04-29,3980187.5404852624,96,0
2009-04-30,3978325.2705671783,96,0
2009-05-04,4152170.8703070874,96,0
2009-05-05,4212007.700340866,96,0
2009-05-06,4160529.2564305062,96,0
2009-05-07,4285744.344345926,96,0
2009-05-08,4270219.73875296,96,0
2009-05-11,4211191.479428052,96,0
2009-05-12,4281735.221531142,96,0
2009-05-13,4271872.968583096,96,0
2009-05-14,4270118.271704186,96,0
2009-05-15,4325432.543182958,96,0
2009-05-18,4811444.814324129,96,0
2009-05-19,4901551.1139850505,96,0
2009-05-20,5193025.805177439,96,0
2009-05-21,5244297.839750279,96,0
2009-05-22,5325273.75763439,96,0
2009-05-25,5517197.48520414,95,0
2009-05-26,5335552.405750687,96,0
2009-05-27,5537058.7772096945,96,0
2009-05-28,5537463.6621794,95,0
2009-05-29,5675689.954148223,95,0
2009-06-01,5858685.250393639,96,0
2009-06-02,5911059.412220965,96,0
2009-06-03,5974136.873700629,96,0
2009-06-04,6070349.6051328285,96,0
2009-06-05,6082927.545176278,96,0
2009-06-08,5825113.979184757,96,0
2009-06-09,6002979.856817017,96,0
2009-06-10,6075206.22295929,96,0
2009-06-11,6077209.576975594,96,0
2009-06-12,5998360.136190544,96,0
2009-06-15,5884973.171336317,95,0
2009-06-16,5984784.46752944,95,0
2009-06-17,5804423.733359193,95,0
2009-06-18,5633749.275067218,89,0
2009-06-19,5688723.915537648,88,0
2009-06-22,5653856.543614134,86,0
2009-06-23,5619736.749536738,85,0
2009-06-24,5736967.359777346,87,0
2009-06-25,5736885.5996172195,86,0
2009-06-26,5821953.566571685,85,0
2009-06-29,5878235.095859628,87,0
2009-06-30,5753474.06374505,86,0
2009-07-01,5775116.196217244,87,0
2009-07-02,5828328.755306427,87,0
2009-07-03,5860031.789445584,87,0
2009-07-06,5617997.910656455,82,0
2009-07-07,5646232.93425344,81,0
2009-07-08,5533558.948336888,67,0
2009-07-09,5558993.86859398,67,0
2009-07-10,5516460.138166258,65,0
2009-07-13,5436807.433508515,57,0
2009-07-14,5560005.084026933,57,0
2009-07-15,5649938.247521395,59,0
2009-07-16,5656490.293665994,61,0
2009-07-17,5759745.494404844,62,0
2009-07-20,5871546.676286688,65,0
2009-07-21,5876703.511509409,65,0
2009-07-22,5834419.702298748,66,0
2009-07-23,5912381.112550014,70,0
2009-07-24,5979170.632056922,72,0
2009-07-27,6034733.20363231,77,0
2009-07-28,6068665.613120771,83,0
2009-07-29,6005252.531022533,85,0
2009-07-30,6069661.436849562,90,0
2009-07-31,6133764.058200482,91,0
2009-08-03,6211022.528378133,91,0
2009-08-04,6215824.568978433,91,0
2009-08-05,6229731.387105111,91,0
2009-08-06,6111075.104672555,91,0
2009-08-07,6011599.7381831445,91,0
2009-08-10,5923742.095276059,90,0
2009-08-11,5976396.3243945055,91,0
2009-08-12,5977175.397899369,90,0
2009-08-13,6180016.643802936,91,0
2009-08-14,6172093.086051281,91,0
2009-08-17,5998886.193827244,89,0
2009-08-18,6077431.000622619,90,0
2009-08-19,6044190.9627622105,88,0
2009-08-20,6098439.113661677,87,0
2009-08-21,6159885.695897013,87,0
2009-08-24,6321941.956175298,90,0
2009-08-25,6390485.954536886,90,0
2009-08-26,6459785.899298162,90,0
2009-08-27,6473469.756039591,90,0
2009-08-28,6503637.117704363,90,0
2009-08-31,6496218.200583429,90,0
2009-09-01,6441940.811873884,90,0
2009-09-02,6432699.66764924,90,0
2009-09-03,6440045.70303914,90,0
2009-09-04,6520139.332030744,90,0
2009-09-07,6643734.3748583505,90,0
2009-09-08,6651862.062698812,90,0
2009-09-09,6631445.77035901,90,0
2009-09-10,6633853.258875818,90,0
2009-09-11,6638106.282757253,90,0
2009-09-14,6636310.21909997,90,0
2009-09-15,6733660.819869489,90,0
2009-09-16,6801869.635348291,90,0
2009-09-17,6821700.639244528,90,0
2009-09-18,6884696.448625536,90,0
2009-09-22,6930940.2394103715,90,0
2009-09-23,6869434.080997915,90,0
2009-09-24,6916607.018938036,90,0
2009-09-25,6947325.805480928,90,0
2009-09-29,6992527.70591876,90,0
2009-09-30,7100427.561712713,90,0
2009-10-01,7080863.312030929,90,0
2009-10-05,6955161.0373684345,90,0
2009-10-06,6950631.285006183,90,0
2009-10-07,7005642.796640533,90,0
2009-10-08,7017487.969326304,90,0
2009-10-09,6982118.723855122,91,0
2009-10-12,7082059.388640507,91,0
2009-10-13,7081733.691458329,91,0
2009-10-14,7172755.828780109,90,0
2009-10-15,7229817.866823608,90,0
2009-10-16,7249698.989592843,90,0
2009-10-20,7359068.939956479,90,0
2009-10-21,7313521.129414372,90,0
2009-10-22,7200622.876445354,90,0
2009-10-23,7297304.097504378,90,0
2009-10-26,7239550.507402403,90,0
2009-10-27,7051803.296036029,88,0
2009-10-28,7046451.947045465,85,0
2009-10-29,6971336.200767054,80,0
2009-10-30,6972666.780702004,78,0
2009-11-03,6829811.479283109,60,0
2009-11-04,6903876.091142431,60,0
2009-11-05,6985647.165601507,60,0
2009-11-06,7073629.979852274,63,0
2009-11-09,7179817.961703581,66,0
2009-11-10,7161205.507189889,67,0
2009-11-11,7260718.373603857,71,0
2009-11-12,7216240.876922062,74,0
2009-11-13,7207979.10541752,75,0
2009-11-16,7262965.915924707,77,0
2009-11-17,7272560.227258659,78,0
2009-11-18,7274631.839664843,82,0
2009-11-19,7194401.680953422,83,0
2009-11-20,7254322.956638732,83,0
2009-11-23,7307251.48022601,87,0
2009-11-24,7320809.262983832,88,0
2009-11-25,7323237.160015139,88,0
2009-11-26,7252467.193213972,88,0
2009-11-27,7180386.799981627,88,0
2009-11-30,7303290.637249979,88,0
2009-12-01,7412573.568148646,88,0
2009-12-02,7445627.829412016,88,0
2009-12-03,7487400.062706503,88,0
2009-12-04,7475122.6196799325,88,0
2009-12-07,7448645.231658463,88,0
2009-12-08,7526300.294574265,88,0
2009-12-09,7521214.775451301,88,0
2009-12-10,7525647.035829185,88,0
2009-12-11,7499954.427590011,88,0
2009-12-14,7486580.434465526,88,0
2009-12-15,7418226.973183064,85,0
2009-12-16,7445006.198249659,84,0
2009-12-17,7503735.765079723,84,0
2009-12-18,7488539.216510672,84,0
2009-12-21,7444786.418584231,84,0
2009-12-22,7488535.486882485,88,0
2009-12-23,7597896.869616784,88,0
2009-12-24,7611630.632579125,88,0
2009-12-29,7647769.537993707,88,0
2009-12-30,7669497.090258397,88,0
2009-12-31,7717042.96504382,88,0
2010-01-04,7806916.473016914,88,0
2010-01-05,7877694.790154632,88,0
2010-01-06,7882500.853466506,88,0
2010-01-07,7871414.396983619,88,0
2010-01-08,7956461.697167392,88,0
2010-01-11,8054953.1938796,88,0
2010-01-12,8038093.417396064,88,0
2010-01-13,8090836.421194549,88,0
2010-01-14,8203246.503709312,88,0
2010-01-15,8253140.507255073,88,0
2010-01-18,8307562.632600303,88,0
2010-01-19,8258738.697219367,88,0
2010-01-20,8266270.100085917,88,0
2010-01-21,8100943.3349384945,87,0
2010-01-22,8029188.227325314,83,0
2010-01-25,7934191.916886045,80,0
2010-01-27,7691275.812290687,59,0
2010-01-28,7694168.612220753,56,0
2010-01-29,7737757.9283143915,55,0
2010-02-01,7824198.725234691,55,0
2010-02-02,7795501.254493191,55,0
2010-02-03,7842847.379612386,57,0
2010-02-04,7784572.530311718,56,0
2010-02-05,7689634.878806975,53,0
2010-02-06,7728953.529282954,0,0
2010-02-08,7728818.570466948,3,0
2010-02-09,7726976.601875258,3,0
2010-02-10,7720697.724943433,5,0
2010-02-11,7728382.059384647,6,0
2010-02-15,7723671.005735698,6,0
2010-02-16,7728042.753514815,7,0
2010-02-17,7737856.186339018,11,0
2010-02-18,7727444.370104615,12,0
2010-02-19,7710223.103457276,12,0
2010-02-22,7702262.25972559,12,0
2010-02-23,7691942.25805985,13,0
2010-02-24,7692209.144497823,14,0
2010-02-25,7684992.526959371,14,0
2010-02-26,7701851.530324643,16,0
2010-03-02,7705399.685984895,21,0
2010-03-03,7719872.203779785,24,0
2010-03-04,7740066.92118435,29,0
2010-03-05,7736637.443940939,31,0
2010-03-08,7756238.163247032,36,0
2010-03-09,7727410.352756935,39,0
2010-03-10,7729096.707256542,41,0
2010-03-11,7718159.826034691,43,0
2010-03-12,7724735.697731163,43,0
2010-03-15,7699525.686710503,43,0
2010-03-16,7736636.7034583585,48,0
2010-03-17,7740140.756380418,52,0
2010-03-18,7752234.231222495,58,0
2010-03-19,7784145.3042065445,60,0
2010-03-22,7740277.101444911,59,0
2010-03-23,7753484.693096882,60,0
2010-03-25,7774905.90871614,61,0
2010-03-26,7808948.206648946,62,0
2010-03-29,7783884.20299514,66,0
2010-03-30,7759552.846082527,66,0
2010-03-31,7773724.200316659,67,0
2010-04-01,7819646.240553826,71,0
2010-04-05,7881314.181935459,76,0
2010-04-06,7851752.157693999,76,0
2010-04-07,7902398.680805921,79,0
2010-04-08,7858750.95559353,78,0
2010-04-09,7878498.992811465,81,0
2010-04-12,7861592.2102929,85,0
2010-04-13,7859844.851883785,89,0
2010-04-15,7841495.65373373,94,0
2010-04-16,7818143.069658767,97,0
2010-04-19,7746753.139042451,95,0
2010-04-20,7874865.6219095625,98,0
2010-04-21,7944748.613374177,98,0
2010-04-22,7910205.209256137,97,0
2010-04-23,7918554.656031351,96,0
2010-04-26,7939087.1252601035,97,0
2010-04-27,7931112.850891817,97,0
2010-04-28,7824964.872872864,93,0
2010-04-29,7897869.554767059,95,0
2010-04-30,7905203.462556461,96,0
2010-05-03,7875986.720407857,97,0
2010-05-04,7768321.200277013,92,0
2010-05-05,7763650.308255486,89,0
2010-05-06,7777364.789413076,89,0
2010-05-07,7614326.108532446,77,0
2010-05-10,7747605.730864203,79,0
2010-05-11,7703462.806636085,80,0
2010-05-12,7719964.047370745,82,0
2010-05-13,7788874.633588679,85,0
2010-05-14,7747850.109014419,86,0
2010-05-17,7740593.3679332305,83,0
2010-05-18,7827488.158004161,84,0
2010-05-19,7655940.591405416,78,0
2010-05-20,7658339.234018494,75,0
2010-05-21,7594700.719024856,72,0
2010-05-24,7598606.3568098135,72,0
2010-05-25,7457492.882366529,60,0
2010-05-26,7514207.198653569,60,0
2010-05-27,7547210.140887095,61,0
2010-05-28,7606189.619332471,62,0
2010-05-31,7640549.748078674,65,0
2010-06-01,7586294.812787368,66,0
2010-06-02,7627958.334754742,68,0
2010-06-03,7689187.335876263,68,0
2010-06-04,7705579.884911335,68,0
2010-06-07,7670566.179830456,67,0
2010-06-08,7651032.6385761015,68,0
2010-06-09,7666410.414762852,68,0
2010-06-10,7723254.911688138,69,0
2010-06-11,7741970.673236238,70,0
2010-06-14,7773158.401068945,74,0
2010-06-15,7802365.246670036,76,0
2010-06-16,7827212.714750112,78,0
2010-06-17,7857901.3782619545,82,0
2010-06-18,7834752.282724769,82,0
2010-06-21,7913854.287189557,84,0
2010-06-22,7929810.162066533,84,0
2010-06-23,7986078.846427575,86,0
2010-06-24,7992917.977529775,90,0
2010-06-25,7983909.036684496,91,0
2010-06-28,8063032.999755886,92,0
2010-06-29,8056437.31868101,93,0
2010-06-30,8097293.557955989,93,0
2010-07-01,8093728.115079656,93,0
2010-07-02,8095382.724458471,93,0
2010-07-05,8142405.59085919,93,0
2010-07-06,8180697.884449735,93,0
2010-07-07,8175722.372027169,93,0
2010-07-08,8270306.567492257,93,0
2010-07-09,8296081.932015191,93,0
2010-07-12,8297509.939757119,93,0
2010-07-13,8329981.659042074,94,0
2010-07-14,8325802.214985563,94,0
2010-07-15,8315290.446035687,93,0
2010-07-16,8363401.93492252,93,0
2010-07-19,8350762.355531791,93,0
2010-07-20,8318857.390800397,93,0
2010-07-21,8313835.349505345,93,0
2010-07-22,8388844.081517141,93,0
2010-07-23,8414062.784037035,93,0
2010-07-26,8355753.792717631,93,0
2010-07-27,8389406.37653238,93,0
2010-07-28,8401571.26844711,91,0
2010-07-29,8413730.750398628,86,0
2010-07-30,8439551.416363057,89,0
2010-08-02,8538204.740511442,90,0
2010-08-03,8570259.770359615,93,0
2010-08-04,8592722.03443394,93,0
2010-08-05,8618161.077995399,93,0
2010-08-06,8640390.280567268,93,0
2010-08-09,8723423.07862387,93,0
2010-08-10,8651236.410176376,93,0
2010-08-11,8638836.255732376,93,0
2010-08-12,8698743.026695844,93,0
2010-08-13,8779932.034456287,92,0
2010-08-16,8767672.330715213,92,0
2010-08-17,8854999.455054104,92,0
2010-08-18,8913972.475827038,92,0
2010-08-19,8974215.84925719,92,0
2010-08-20,8978992.422723968,92,0
2010-08-23,9048776.842949497,92,0
2010-08-24,8987117.332072364,92,0
2010-08-25,8883255.052650558,92,0
2010-08-26,8922290.118095504,92,0
2010-08-27,8869486.996598037,91,0
2010-08-30,8872053.54215671,91,0
2010-08-31,8835525.845604977,90,0
2010-09-01,8990903.029977065,92,0
2010-09-02,9090696.758351069,92,0
2010-09-03,9174396.784331542,92,0
2010-09-06,9329539.958342772,92,0
2010-09-07,9314807.930073364,92,0
2010-09-08,9346209.502116306,92,0
2010-09-09,9386124.876421077,92,0
2010-09-13,9474231.23734308,92,0
2010-09-14,9437228.052615888,92,0
2010-09-15,9452749.641537733,92,0
2010-09-16,9367876.424154349,92,0
2010-09-17,9488012.439283438,92,0
2010-09-20,9544446.432271548,92,0
2010-09-21,9429604.14343493,92,0
2010-09-22,9371898.263774114,92,0
2010-09-23,9348247.229714267,92,0
2010-09-24,9448462.26334273,92,0
2010-09-27,9473709.764511295,92,0
2010-09-28,9505089.354451366,92,0
2010-09-29,9487064.595711358,92,0
2010-09-30,9457853.557920605,92,0
2010-10-01,9610356.007252365,92,0
2010-10-04,9675828.828284413,92,0
2010-10-05,9735787.492138434,92,0
2010-10-06,9808936.7330434,92,0
2010-10-07,9764807.017694203,92,0
2010-10-08,9750197.76529791,92,0
2010-10-11,9829907.52445509,92,0
2010-10-12,9789051.448662776,92,0
2010-10-13,9901255.83889677,92,0
2010-10-14,9826777.868985942,91,0
2010-10-15,9695226.508586682,88,0
2010-10-18,9673626.780098397,83,0
2010-10-19,9648372.571281279,85,0
2010-10-20,9609452.1990646,82,0
2010-10-21,9743072.501518706,81,0
2010-10-22,9757957.86029456,81,0
2010-10-25,9827532.093668073,82,0
2010-10-26,9807148.72730686,83,0
2010-10-27,9780845.610998647,83,0
2010-10-28,9743694.877982512,81,0
2010-10-29,9688928.081883617,78,0
2010-11-01,9830567.527316706,77,0
2010-11-02,9869486.184596274,81,0
2010-11-03,9930654.621468784,84,0
2010-11-04,10002599.184501303,89,0
2010-11-08,10070434.933902422,92,0
2010-11-09,10113229.701943556,92,0
2010-11-10,10136522.964350382,92,0
2010-11-11,10076566.696379343,92,0
2010-11-12,9853224.757033043,90,0
2010-11-15,9909512.48547308,87,0
2010-11-16,9721237.894021127,81,0
2010-11-18,9711885.029643398,78,0
2010-11-19,9558581.539805211,73,0
2010-11-22,9658400.76940525,72,0
2010-11-23,9592067.706349818,70,0
2010-11-24,9512821.338711252,68,0
2010-11-25,9405328.860998096,58,0
2010-11-26,9312453.16304563,49,0
2010-11-29,9348653.09487282,48,0
2010-11-30,9384230.632336484,48,0
2010-12-01,9483271.394673692,48,0
2010-12-02,9500026.668053225,49,0
2010-12-03,9430963.316858843,49,0
2010-12-06,9403672.746191654,48,0
2010-12-07,9370617.030991707,48,0
2010-12-08,9298688.175609535,45,0
2010-12-09,9093912.864090566,33,0
2010-12-10,9158635.005549515,32,0
2010-12-13,9188617.665844524,32,0
2010-12-14,9205844.850628424,33,0
2010-12-15,9162744.239725161,33,0
2010-12-16,9155336.80976178,33,0
2010-12-20,9171713.925245063,33,0
2010-12-21,9186113.335444435,33,0
2010-12-22,9172253.171090111,33,0
2010-12-23,9168925.421626553,33,0
2010-12-24,9137400.610312577,32,0
2010-12-27,9141887.259401485,33,0
2010-12-28,9141180.16949813,34,0
2010-12-29,9148829.537435696,34,0
2010-12-30,9168337.941471878,35,0
2010-12-31,9187415.266203593,36,0
2011-01-03,9215847.786958698,38,0
2011-01-04,9221028.64222261,42,0
2011-01-05,9195773.348257363,44,0
2011-01-06,9168969.960226247,45,0
2011-01-07,9069710.654849743,43,0
2011-01-10,8989314.369717324,38,0
2011-01-11,8967486.832283562,34,0
2011-01-12,9015775.090330485,35,0
