symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_pct,exit_reason
IDEA,2017-07-20,2017-08-11,57.794578552246094,52.066375732421875,173,-990.9790878295898,-9.911315149821439,trail_stop
ELGIEQUIP,2017-07-31,2017-08-18,117.62206857289654,105.78753641585753,85,-1005.9352333483148,-10.061489566224148,trail_stop
ADANIPORTS,2017-01-27,2017-08-21,289.0358011990963,359.2529255103998,34,2387.382226584319,24.29357332897868,trail_stop
GPIL,2017-07-20,2017-08-21,30.800228530097733,25.80130252426111,324,-1619.652025891066,-16.230158815061106,trail_stop
JSWENERGY,2017-07-31,2017-08-22,67.61674456451763,57.185514904335,147,-1533.3907600468465,-15.426991830743198,trail_stop
APOLLOTYRE,2017-06-07,2017-08-29,228.82982719175104,221.95963459025774,43,-295.418281864213,-3.0023151639826895,trail_stop
RELIANCE,2017-08-04,2017-08-29,365.60897054862386,340.22731433093554,27,-685.3047178775832,-6.942295802972552,trail_stop
HCLTECH,2017-06-07,2017-08-30,344.922342394861,328.93084257507275,28,-447.76199495407127,-4.63626093594177,trail_stop
BHARTIARTL,2017-06-30,2017-09-07,327.7745483957143,341.87674182751346,30,423.0658029539736,4.3024064866604235,trail_stop
NAVINFLUOR,2017-08-03,2017-09-13,721.8582084824329,621.9568147652861,13,-1298.7181183229095,-13.839476027732678,trail_stop
WIPRO,2017-05-19,2017-09-14,90.17193242635962,98.21382461715835,110,884.6081409878607,8.91839841334916,trail_stop
ACC,2017-08-04,2017-09-21,1646.9846298169844,1602.676357776413,6,-265.84963224342937,-2.690266274403251,trail_stop
BAJAJFINSV,2017-08-04,2017-09-22,510.349082733524,521.2118002098837,19,206.39163205083423,2.1284877045682093,trail_stop
AMBUJACEM,2017-08-07,2017-09-22,242.28551888452887,235.54319136249552,41,-276.43542840336704,-2.7828025187286065,trail_stop
HEROMOTOCO,2017-08-17,2017-09-22,3020.3016037550456,2870.7500380300157,3,-448.6546971750886,-4.951544095433939,trail_stop
RADICO,2017-08-17,2017-09-22,158.74172702512772,153.2898301695242,62,-338.0176050474165,-3.4344447158121785,trail_stop
