symbol,entry_date,exit_date,entry_price,exit_price,shares,position_size,pnl,return_pct
ABREL,2017-08-07,2017-11-15,1185.6025901565406,1216.3968070925457,503,596358.10284874,15489.491118810605,2.5973473060597208
HINDZINC,2017-08-18,2017-11-15,145.5139001345654,148.3734132603028,4028,586129.9897420295,11518.118870470324,1.9651133830466065
ITI,2017-09-25,2017-11-15,142.75,141.6999969482422,4448,634952.0,-4670.41357421875,-0.7355538015816551
BBTC,2017-03-07,2017-11-16,786.7020977409018,1475.9054143516182,656,516076.5761180316,452117.3756966299,87.60664533497959
ASAHIINDIA,2017-06-01,2017-11-16,258.1877806046093,355.2382840989971,2217,572402.3096004189,215160.96624705766,37.58911566888272
MOTHERSON,2017-05-22,2017-11-22,46.621857786935436,56.67129285901957,12507,583099.5753412015,125688.28444655635,21.555200820204625
DEEPAKNTR,2017-09-27,2017-11-28,184.9708095836288,201.83876060216826,3418,632230.2271568433,57654.65658136783,9.119250251706946
BLS,2017-09-04,2017-11-30,55.02748118767839,55.83573190099632,11210,616858.0641138748,9060.49049629399,1.4688128474594089
ADANIENSOL,2017-10-04,2017-11-30,159.25,180.6999969482422,4009,638433.25,85993.03776550293,13.469385838770604
CONCOR,2017-04-17,2017-12-01,425.9618084916595,462.0818382442346,1320,562269.5872089906,47678.43927339907,8.479640435483383
JPPOWER,2017-06-28,2017-12-01,5.599999904632568,6.949999809265137,101088,566092.7903594971,136468.79035949707,24.10714156469518
PETRONET,2017-08-17,2017-12-01,159.91627315286385,170.94779804595169,3647,583214.6481884945,40231.97128509125,6.898312895613058
BHARATFORG,2017-09-15,2017-12-04,591.1647948003229,644.8287438276138,1087,642596.1319479509,58332.71259266534,9.077663199720314
MMTC,2017-11-08,2017-12-05,63.06348891417437,46.433510549337484,11236,708581.3614396632,-186854.43690730724,-26.37021619192254
UBL,2017-09-26,2017-12-06,826.8103855735476,1003.5532544516007,755,624241.8411080284,133440.8660029301,21.376469377008235
BAJAJ-AUTO,2017-10-04,2017-12-06,2493.452367235473,2460.3906244000837,256,638323.8060122811,-8463.806165859685,-1.3259424270472604
LT,2017-11-13,2017-12-06,1080.4827116612835,1050.7866131029414,654,706635.6934264794,-19421.248457155656,-2.74841033899405
ICICIBANK,2017-11-20,2017-12-06,310.5900940441429,289.60233204004527,2276,706903.0540444693,-47768.14632132626,-6.757382932217649
INDIANB,2017-11-10,2017-12-12,336.67555771552367,315.63332441316584,2098,706345.3200871686,-44146.60546834662,-6.2500032509451025
HSCL,2017-06-23,2017-12-13,69.73037836946573,151.88814790653376,8333,581063.2429527579,684620.693552388,117.8220618591167
CIPLA,2017-08-17,2017-12-13,554.4581890802997,541.9373712842544,1052,583290.0149124752,-13171.900321439607,-2.258207749950271
BANKBARODA,2017-10-26,2017-12-13,162.30198647744234,141.52046930682778,4199,681506.0412187804,-87261.59059941059,-12.804228476589167
LINDEINDIA,2017-11-20,2017-12-18,494.83965758658906,465.01377101250137,1428,706631.0310336492,-42591.36602779722,-6.027384045885334
