symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_pct,exit_reason
SAMMAANCAP,2016-08-04,2016-09-12,548.9843393822547,542.8935246756305,18,-109.63466471923675,-1.1094696641944215,trail_stop
SUPREMEIND,2016-01-13,2016-09-14,638.8146683265423,831.2982301794378,15,2887.253427793432,30.13136225521105,trail_stop
CCL,2016-05-09,2016-09-14,203.64779815775577,225.02522436686664,49,1047.4938842464326,10.497253789383397,trail_stop
COALINDIA,2016-06-23,2016-09-14,147.12699779385434,150.76465422095995,67,243.7229806160758,2.47246017498602,trail_stop
MPHASIS,2016-06-28,2016-09-14,455.47209602601373,400.5079893414721,21,-1154.2462403753743,-12.067502524106862,trail_stop
PVRINOX,2016-04-13,2016-09-15,775.5031356096212,1138.2283076390847,12,4352.702064353562,46.77288270979408,trail_stop
BEML,2016-07-29,2016-09-15,393.74700271730154,355.57453072542654,25,-954.3117997968748,-9.69466985867615,trail_stop
TATASTEEL,2016-08-05,2016-09-16,27.85336382088499,26.527014962325083,359,-476.1592402230053,-4.761898301006579,trail_stop
ABFRL,2016-08-10,2016-09-16,153.52391052246094,142.53326416015625,65,-714.3920135498047,-7.158915067302646,trail_stop
PGEL,2016-06-28,2016-09-20,15.967751939227703,15.188350746766003,626,-487.9051464810236,-4.881095319040857,trail_stop
AXISBANK,2016-04-04,2016-09-23,440.5759103398701,550.6742038101112,22,2422.1624563453024,24.989630818741027,trail_stop
JMFINANCIL,2016-07-28,2016-09-23,64.0107839070925,54.788181214262494,156,-1438.7260200814817,-14.407888999166172,trail_stop
ITC,2016-05-24,2016-09-26,151.85506885831262,166.85254558884628,65,974.8359874846883,9.876177886776347,trail_stop
AMBUJACEM,2016-06-23,2016-09-26,208.96821097842593,220.64186606332692,47,548.6617889903464,5.586330585998167,trail_stop
NHPC,2016-08-12,2016-09-26,16.194711396266015,15.893184502448715,617,-186.04209348527547,-1.8618849477417962,trail_stop
CESC,2016-04-13,2016-09-27,31.243041364866677,39.050642092218865,320,2498.4322327527007,24.989886983704366,trail_stop
JSWSTEEL,2016-01-27,2016-09-29,99.22929094839787,150.91955295420377,100,5169.026200580591,52.09173774373371,trail_stop
BAJFINANCE,2016-02-08,2016-09-29,64.81871832391768,101.02345760835672,154,5575.529849803612,55.855376688433736,trail_stop
DCMSHRIRAM,2016-04-12,2016-09-29,139.84150130257282,176.46027667839826,71,2599.933051683607,26.185914077534107,trail_stop
ANANTRAJ,2016-05-04,2016-09-29,16.555700761554856,22.00761921613468,604,3292.9587465662153,32.93076223774294,trail_stop
CGPOWER,2016-05-11,2016-09-29,59.17181346805629,73.5943175092615,168,2422.980678922475,24.373942922995166,trail_stop
KOTAKBANK,2016-05-12,2016-09-29,146.18821995956688,153.50028816943183,68,497.22063827081547,5.0018176648483195,trail_stop
DEEPAKFERT,2016-05-16,2016-09-29,141.55571507402672,172.3648957231506,70,2156.642645438671,21.76470277657965,trail_stop
GALLANTT,2016-05-17,2016-09-29,33.43680923601188,43.22199708960709,299,2925.7711682249683,29.264717768154853,trail_stop
BAJAJ-AUTO,2016-06-01,2016-09-29,2038.963573934393,2215.652050646088,4,706.7539068467795,8.665602415385774,trail_stop
TITAN,2016-06-27,2016-09-29,379.28621263370053,380.30214525484337,26,26.414248149712876,0.2678538231295926,trail_stop
ADANIENSOL,2016-06-29,2016-09-29,36.70000076293945,37.5,272,217.59979248046875,2.179834388091908,trail_stop
ASAHIINDIA,2016-07-07,2016-09-29,171.36893230417635,180.89591736909128,58,552.5651337650652,5.559342021227461,trail_stop
GMDCLTD,2016-07-14,2016-09-29,62.47527676324605,65.979689219362,160,560.7059929785519,5.609278802231063,trail_stop
JINDALSTEL,2016-07-28,2016-09-29,86.77365556258643,73.95482062232959,115,-1474.1660181295356,-14.772726649750407,trail_stop
FORTIS,2016-08-04,2016-09-29,190.59921493758765,160.7870410842344,52,-1550.233040374369,-15.641288902011135,trail_stop
TATACHEM,2016-08-11,2016-09-29,169.37996025278565,171.1955114854034,59,107.11752272444573,1.0718807761603932,trail_stop
BRITANNIA,2016-09-15,2016-09-29,1561.6058253467013,1442.8560592161489,6,-712.4985967833127,-7.604336779685602,trail_stop
KPRMILL,2016-05-06,2016-10-13,87.37710968251764,102.3084389185239,114,1702.1715329047129,17.088376223771686,trail_stop
HDFCBANK,2016-05-26,2016-10-13,265.9762759977885,288.60011070663404,37,837.0818842272838,8.505959647706932,trail_stop
IRB,2016-08-23,2016-10-13,10.38302354083084,10.217546706243466,963,-159.35419170763998,-1.5937249293198799,trail_stop
AJANTPHARM,2016-08-03,2016-10-17,1110.3355954820702,1155.965859536861,9,410.67237649311573,4.109592112552198,trail_stop
ZEEL,2016-10-04,2016-10-17,537.5826263581081,463.4332199851502,18,-1334.6893147132432,-13.793118069177273,trail_stop
HEROMOTOCO,2016-03-03,2016-10-19,2008.2215084213676,2480.2711535288704,4,1888.1985804300111,23.50585546106285,trail_stop
FINCABLES,2016-05-27,2016-10-20,282.0028149878706,395.07941760711304,35,3957.681091673485,40.0976857710112,trail_stop
ASIANPAINT,2016-01-06,2016-10-21,833.9103658060462,1076.243518576429,11,2665.664680474212,29.059856155660935,trail_stop
KAJARIACER,2016-04-29,2016-10-21,495.86833044964663,573.9852126241012,20,1562.3376434890924,15.753553388581864,trail_stop
EICHERMOT,2016-09-22,2016-10-26,2275.5997484093778,2279.794061760419,4,16.777253404165094,0.18431683137480825,trail_stop
INDUSINDBK,2016-04-01,2016-10-27,914.1017435729126,1118.5766168719927,10,2044.7487329908017,22.3689402997808,trail_stop
ABREL,2016-07-04,2016-10-27,630.0722815108691,855.5994793674894,15,3382.9079678493054,35.79386119253207,trail_stop
ALKEM,2016-07-21,2016-10-27,1402.6641611711716,1485.6051892895418,7,580.5871968285919,5.913106673312138,trail_stop
HCLTECH,2016-08-04,2016-10-27,312.3113892856979,294.6301645287893,32,-565.7991922210749,-5.661408889809672,trail_stop
APOLLOTYRE,2016-09-06,2016-10-27,171.61143610489856,174.71259590024516,58,179.86726813010318,1.8070822468095908,trail_stop
TATAINVEST,2016-09-16,2016-10-27,55.17776649693279,47.919067347384846,181,-1313.8245460681774,-13.155115928716391,trail_stop
RELIANCE,2016-09-19,2016-10-27,233.93938329636953,229.02088722237718,42,-206.57683510767856,-2.102466034015862,trail_stop
BAYERCROP,2016-09-28,2016-11-01,3808.642578125,3556.490349722464,2,-504.3044568050718,-6.620527477447642,trail_stop
CHENNPETRO,2016-08-03,2016-11-02,221.60589632911172,215.4138173979857,45,-278.64355190067,-2.7941850978233944,trail_stop
SRF,2016-08-10,2016-11-02,302.1949754138525,328.54763251148995,33,869.6376842220361,8.720415374725473,trail_stop
CIPLA,2016-08-17,2016-11-02,512.1764925668867,517.6714359828404,19,104.40392490311933,1.0728613077133848,trail_stop
AUROPHARMA,2016-09-23,2016-11-02,817.4045415418558,753.3287691708747,12,-768.9092684517727,-7.8389303110692365,trail_stop
CANBK,2016-10-04,2016-11-02,52.78444849865269,48.302283572792206,189,-847.1291709876314,-8.491449760955426,trail_stop
CASTROLIND,2016-10-04,2016-11-02,162.52261977628567,144.75604847896383,61,-1083.7608491366318,-10.931752959543559,trail_stop
HAVELLS,2016-03-31,2016-11-03,292.7789487631912,369.303917741078,34,2601.8489452481535,26.137456023104544,trail_stop
TMPV,2016-03-31,2016-11-03,377.7515726066835,496.1276035700385,26,3077.7768050472296,31.33700546803774,trail_stop
ATUL,2016-04-07,2016-11-03,1585.1908222974425,2155.443666387373,6,3421.517064539583,35.97376644304904,trail_stop
CARBORUNIV,2016-05-10,2016-11-03,210.26078114603087,252.84522077417736,47,2001.4686625228842,20.253153914885637,trail_stop
REDINGTON,2016-05-25,2016-11-03,42.86460376711737,36.5256889644155,233,-1476.967149029535,-14.788226754972653,trail_stop
SAMMAANCAP,2016-10-04,2016-11-03,601.0105591115004,566.414770304099,16,-553.5326209184223,-5.756269716549711,trail_stop
IPCALAB,2016-10-05,2016-11-03,301.43923277681483,280.44762776195915,33,-692.7229654902367,-6.963793273186113,trail_stop
ULTRACEMCO,2016-02-23,2016-11-04,2812.1763308842333,3738.986479882665,3,2780.430446995295,32.95704251614316,trail_stop
M&MFIN,2016-04-01,2016-11-04,131.58280653790217,187.48971921600335,75,4193.018450857589,42.488007475351516,trail_stop
TATAPOWER,2016-04-05,2016-11-04,59.083945102678655,66.33801486390365,169,1225.9377896470232,12.277564994379693,trail_stop
BIOCON,2016-04-06,2016-11-04,87.14800623705945,145.186561025809,114,6616.395245917449,66.59768512761319,trail_stop
ESCORTS,2016-04-07,2016-11-04,144.00953702467876,344.60703608493935,69,13841.22743515798,139.294593403133,trail_stop
SPLPETRO,2016-04-07,2016-11-04,50.02036200633279,90.42698315175988,199,8040.917607939993,80.78034529280586,trail_stop
BALKRISIND,2016-04-22,2016-11-04,302.6594896756369,463.4035948617999,33,5304.55547114338,53.110545239613685,trail_stop
DEEPAKNTR,2016-05-20,2016-11-04,77.70097019230796,102.21642021888775,128,3137.9776034022125,31.551021777340303,trail_stop
OIL,2016-05-27,2016-11-04,69.0059546229281,81.49802909105317,144,1798.8587234100087,18.102893491418218,trail_stop
NATCOPHARM,2016-06-24,2016-11-04,487.9104027279156,525.3929259106008,20,749.6504636537029,7.682255384004871,trail_stop
CGCL,2016-07-22,2016-11-04,26.62494150900797,60.41886770989126,375,12672.722325331233,126.92582325279417,trail_stop
JBCHEPHARM,2016-08-04,2016-11-04,128.83276714101353,162.88939484059173,77,2622.3603328675217,26.43475604486677,trail_stop
BHARATFORG,2016-08-24,2016-11-04,406.7041012999582,391.7448939524408,24,-359.0209763404182,-3.6781550271322434,trail_stop
IDFCFIRSTB,2016-09-16,2016-11-04,63.472638133179785,71.96137338566088,157,1332.7314346395306,13.37384974399492,trail_stop
GLENMARK,2016-09-26,2016-11-04,909.472612884654,863.0138829980991,10,-464.5872988655483,-5.1083154378005515,trail_stop
JKCEMENT,2016-10-03,2016-11-04,829.0896560188701,812.1309713027765,12,-203.5042165931227,-2.045458484855054,trail_stop
BERGEPAINT,2016-05-10,2016-11-08,155.42311451341516,178.7503934409179,64,1492.9458513601749,15.008886548525101,trail_stop
BAJAJFINSV,2016-06-17,2016-11-08,205.7071888066843,293.8673796374905,48,4231.689159878697,42.85712684239525,trail_stop
WHIRLPOOL,2016-04-01,2016-11-09,687.2020486272064,1033.2400487180023,14,4844.532001271144,50.35462289177703,trail_stop
MARUTI,2016-05-26,2016-11-09,3710.5422383438563,5061.628607654813,2,2702.1727386219136,36.41210051051713,trail_stop
BRIGADE,2016-06-20,2016-11-09,81.98275372894456,79.14590122376991,121,-343.2591531261314,-3.460303998270151,trail_stop
CANFINHOME,2016-08-02,2016-11-09,267.0857991328085,322.5488176860307,37,2052.1316864692217,20.765993075372457,trail_stop
SUNTV,2016-09-16,2016-11-09,400.09247038982977,398.1885825440702,24,-45.69330829823048,-0.47586195358901695,trail_stop
CYIENT,2016-10-14,2016-11-09,430.20597391460666,362.96758312748227,23,-1546.4829881038604,-15.629348466572152,trail_stop
ELECON,2016-10-20,2016-11-11,34.62353385762965,26.304271124702552,288,-2395.9476670830045,-24.027768994163097,trail_stop
MANAPPURAM,2016-02-16,2016-11-15,26.094255379300257,64.08318344221401,383,14549.759448095965,145.58349150307293,trail_stop
CUB,2016-03-31,2016-11-15,55.601596439620316,83.53017628754316,179,4999.215792778188,50.22981647343785,trail_stop
EXIDEIND,2016-04-26,2016-11-15,131.1534651612707,161.23566932196704,76,2286.2475162129213,22.93664458175485,trail_stop
MFSL,2016-06-07,2016-11-15,397.7753260322755,502.5,25,2618.116849193113,26.327594275977585,trail_stop
PCBL,2016-06-28,2016-11-15,11.906480288866797,15.86725277051418,839,3323.088112102154,33.26568713468512,trail_stop
ELGIEQUIP,2016-08-23,2016-11-15,91.19487575723205,86.39515258745345,109,-523.1698255058673,-5.263150072769264,trail_stop
ARE&M,2016-09-02,2016-11-15,874.5721318427555,794.7378081070593,11,-878.1775610926579,-9.128386422224812,trail_stop
BLS,2016-09-14,2016-11-15,27.14986040785506,37.938660698625114,368,3970.2785070033806,39.73795860714118,trail_stop
UPL,2016-09-15,2016-11-15,428.3309249618506,366.1617133852856,23,-1429.8918662609958,-14.514294428332988,trail_stop
IOC,2016-09-27,2016-11-15,52.75007673241464,50.906030472328304,189,-348.52474315631844,-3.495817208836749,trail_stop
TVSMOTOR,2016-10-03,2016-11-15,350.29785450966233,335.09739479950053,28,-425.61287188453207,-4.339295692072982,trail_stop
JBMA,2016-10-18,2016-11-15,47.75191815454266,41.71101935803167,209,-1262.5478484707965,-12.650588772079127,trail_stop
IIFL,2016-11-01,2016-11-15,156.06000684734124,123.35654062192138,64,-2093.021838426871,-20.955699596636933,trail_stop
ABREL,2016-11-02,2016-11-15,968.968521863814,749.641756762938,10,-2193.2676510087604,-22.635076388136977,trail_stop
CIEINDIA,2016-10-05,2016-11-17,194.46271220280605,169.91888609728795,51,-1251.7351313814233,-12.6213533831212,trail_stop
BAJAJHLDNG,2016-10-05,2016-11-18,1759.4875771219229,1678.6949217360213,5,-403.96327692950763,-4.5918286912862385,trail_stop
MUTHOOTFIN,2015-12-02,2016-11-21,154.20560172277163,243.3860180045985,64,5707.546642036919,57.832150898223524,trail_stop
HSCL,2016-05-20,2016-11-21,19.33439364628272,33.12069733369156,517,7127.519006390368,71.30455673772539,trail_stop
FEDERALBNK,2016-05-27,2016-11-21,48.59631900675392,63.32850163454289,205,3020.0974386967373,30.315429087831696,trail_stop
ADANIPORTS,2016-08-11,2016-11-21,244.9697069999499,243.54821678106467,40,-56.85960875540877,-0.5802718369930981,trail_stop
SARDAEN,2016-09-21,2016-11-21,17.387722151341936,17.78956828586299,575,231.06152734960597,2.311091303526727,trail_stop
GPIL,2016-10-14,2016-11-21,16.06011701270802,13.688990592956543,622,-1474.8406330854177,-14.764066898611356,trail_stop
HBLENGINE,2016-10-24,2016-11-21,43.45439943256535,31.869655295984067,230,-2664.4911514136966,-26.659542619059913,trail_stop
NMDC,2016-11-01,2016-11-21,18.537531004103656,15.214766168766664,539,-1790.9702462466394,-17.92452746054171,trail_stop
TATASTEEL,2016-11-11,2016-11-21,31.86925950677275,27.757571190134055,313,-1286.958443107911,-12.901737851062686,trail_stop
BPCL,2016-09-27,2016-12-02,114.95177128473958,110.68821967974597,86,-366.66543802944943,-3.708991655668038,trail_stop
PNB,2016-11-11,2016-12-14,141.96242851650038,113.15518465973446,70,-2016.5070699736143,-20.292160508805072,trail_stop
CHOLAHLDNG,2016-09-19,2016-12-15,390.31789056753183,364.6386650943772,25,-641.9806368288664,-6.5790541744874735,trail_stop
INDIANB,2016-11-11,2016-12-16,215.53064438288553,190.78880929367395,46,-1138.1244141037332,-11.479497572168095,trail_stop
DRREDDY,2016-10-27,2016-12-19,613.0631454454251,578.3291741965706,16,-555.7435399816713,-5.665643336563359,trail_stop
UNIONBANK,2016-11-21,2016-12-19,136.4570119649422,114.13160148617713,73,-1629.7549649498505,-16.360764578738394,trail_stop
JUBLPHARMA,2016-08-16,2016-12-20,264.54249337578324,421.1445232922233,37,5794.275106908282,59.197306231625525,trail_stop
RADICO,2016-09-27,2016-12-20,114.55487703112692,105.11407906948955,87,-821.3494226624516,-8.2412885477343,trail_stop
BLUESTARCO,2016-03-28,2016-12-22,172.75879677420912,208.1853313533088,57,2019.3124710086813,20.50635640013235,trail_stop
AEGISLOG,2016-09-02,2016-12-22,128.561882846207,124.97817036394623,77,-275.9458611340797,-2.7875388901606355,trail_stop
CEATLTD,2016-09-16,2016-12-22,982.21276243725,1036.413783180544,10,542.0102074329388,5.51825661568479,trail_stop
CRISIL,2016-10-04,2016-12-22,2032.6934173626337,1855.1433058275352,4,-710.200446140394,-8.73472162690747,trail_stop
ABBOTINDIA,2016-11-01,2016-12-22,4513.261327108867,4087.9047507321416,2,-850.7131527534502,-9.424594446189596,trail_stop
NLCINDIA,2016-11-03,2016-12-22,52.90446793872189,47.043702644005485,189,-1107.6846407014018,-11.07801575758178,trail_stop
HINDALCO,2016-11-08,2016-12-22,160.54248916616822,152.04318141435465,62,-526.957080612443,-5.294117336760896,trail_stop
RECLTD,2016-08-10,2016-12-23,41.025744527696126,44.48366313169955,243,840.2742207728334,8.42865533291911,trail_stop
HINDZINC,2016-10-04,2016-12-23,114.0251165908976,114.86426931243409,87,73.00628677367422,0.7359367362431386,trail_stop
PFC,2016-11-28,2016-12-23,61.19207745588149,54.357303724705595,163,-1114.0681181816708,-11.169376846379594,trail_stop
ACE,2016-05-19,2016-12-26,41.803864905919085,42.86340409923777,239,253.22986720316476,2.534548410064972,trail_stop
POWERGRID,2016-05-27,2016-12-26,53.823325281511956,64.05209692833189,185,1892.3227546616872,19.004347266395044,trail_stop
TATACOMM,2016-10-03,2016-12-26,309.63720103961106,331.0104360318666,32,683.943519752178,6.9026702607098365,trail_stop
CAPLIPOINT,2016-10-04,2016-12-26,268.7124279733811,321.4472813422385,37,1951.189574647722,19.625014654730187,trail_stop
NAVA,2016-10-04,2016-12-26,61.505681346473786,46.15067776666537,162,-2487.510579928963,-24.9651792219171,trail_stop
GMDCLTD,2016-10-18,2016-12-26,82.16040681681278,70.29977633158366,121,-1435.1362887127234,-14.435944203238824,trail_stop
ADANIENSOL,2016-11-01,2016-12-26,45.099998474121094,51.5,221,1414.4003372192383,14.190691224859581,trail_stop
HINDPETRO,2016-11-01,2016-12-26,135.59909498144924,119.32721642058792,73,-1187.8471349428783,-11.999990533187137,trail_stop
ICICIBANK,2016-11-11,2016-12-26,248.87552271608368,215.73543939587645,40,-1325.6033328082904,-13.315927158498969,trail_stop
SBIN,2016-11-11,2016-12-26,250.38877081958364,219.71336047770876,39,-1196.3410033331202,-12.251112636348173,trail_stop
VEDL,2016-11-11,2016-12-26,75.66422344550756,69.68807477470071,132,-788.8516245465034,-7.8982488667326285,trail_stop
NHPC,2016-11-29,2016-12-26,17.48562842189085,16.236654404864165,571,-713.1641637222383,-7.142860335880489,trail_stop
WELSPUNLIV,2016-12-01,2016-12-26,65.29800415039062,57.5750701511002,153,-1181.6089018914354,-11.827212944370256,trail_stop
SYNGENE,2016-12-02,2016-12-26,295.19405141300865,255.0694453786916,33,-1324.111999132463,-13.592620123018119,trail_stop
SAIL,2016-12-12,2016-12-26,45.95659971427606,40.10758044056057,217,-1269.2371823962603,-12.727267269729126,trail_stop
AARTIIND,2016-10-04,2016-12-28,159.40049390178606,158.9281410528747,62,-29.28587663250437,-0.29633085654201236,trail_stop
MCX,2016-09-30,2017-01-13,235.55832533082074,215.8812151666384,42,-826.4386268956569,-8.35339194084843,trail_stop
ENGINERSIN,2016-11-21,2017-01-20,105.78114363478123,108.0585765490343,94,214.07869393978945,2.1529668105273263,trail_stop
BSOFT,2016-10-21,2017-01-31,75.47955605786548,69.57941151081226,132,-778.8190802110239,-7.816877649001987,trail_stop
TECHM,2016-11-28,2017-01-31,359.2699650604419,334.35500012893795,27,-672.7040531506063,-6.934886674234614,trail_stop
TITAGARH,2016-12-19,2017-01-31,124.48787450426407,111.94107452857345,80,-1003.7439980552499,-10.078732587936393,trail_stop
TIMKEN,2017-01-04,2017-02-03,602.7060475708921,567.7259546926712,16,-559.6814860515351,-5.803839702488879,trail_stop
CEMPRO,2016-04-13,2017-02-07,116.16534797109401,153.87069865532183,86,3242.6601588435933,32.45834609268354,trail_stop
GESHIP,2017-01-20,2017-02-08,299.0767539118387,274.3377572791607,33,-816.3868888783727,-8.27178853224095,trail_stop
NATIONALUM,2016-11-28,2017-02-09,32.478812741201715,39.271374537333166,307,2085.316471412356,20.913824191346126,trail_stop
SWANCORP,2016-10-04,2017-02-10,77.62837506311176,153.2165069195327,128,9675.280877621879,97.37178163908222,trail_stop
ITI,2016-12-02,2017-02-10,36.099998474121094,46.70000076293945,277,2936.2006340026855,29.362888467757564,trail_stop
NMDC,2017-01-16,2017-02-14,20.265370010714683,19.41893702737504,493,-417.2914607864441,-4.176745763300241,trail_stop
USHAMART,2017-01-12,2017-02-15,20.13980966058765,17.1116282697393,496,-1501.9779698607836,-15.035799453330064,trail_stop
PFC,2017-01-17,2017-02-15,63.577393753986954,58.37101206853511,157,-817.4019246159387,-8.189045473612774,trail_stop
TARIL,2017-01-19,2017-02-15,21.605405031210925,17.850414572695776,462,-1734.8055918339978,-17.379866070970344,trail_stop
CAPLIPOINT,2017-01-25,2017-02-15,406.90741098017145,373.31833975378714,24,-806.1377094332238,-8.254720931593235,trail_stop
UPL,2017-01-18,2017-02-16,449.19615828041833,426.3205575188741,22,-503.2632167539741,-5.092563758584906,trail_stop
BEL,2016-09-28,2017-02-23,32.84225026786375,38.54863447749105,304,1734.7407997267,17.375131615786447,trail_stop
J&KBANK,2015-08-14,2017-02-27,149.2232666015625,69.7327281576543,67,-5325.86607574185,-53.26953380276416,trail_stop
POWERGRID,2017-01-13,2017-02-27,71.6508761602524,69.12655835032305,139,-350.8801755801778,-3.523080170413432,trail_stop
HAVELLS,2017-01-24,2017-02-27,387.2777221062506,377.16742281779887,25,-252.75748221129288,-2.6106069911446985,trail_stop
NTPC,2016-11-29,2017-02-28,96.1027035017448,96.97067104567782,104,90.26862456903473,0.9031666251899644,trail_stop
PIIND,2016-06-27,2017-03-01,677.8772299180954,807.893700536653,14,1820.230588659806,19.179943635850822,trail_stop
BPCL,2017-01-25,2017-03-02,125.52838966458263,119.28149774043582,79,-493.5044620075987,-4.976477385584877,trail_stop
MGL,2016-10-24,2017-03-06,631.5226795445534,690.7947092483614,15,889.0804455571215,9.385574204010279,trail_stop
CANFINHOME,2017-02-01,2017-03-06,350.0175145757164,358.1163867231571,28,226.76842012834095,2.3138476819532947,trail_stop
MMTC,2016-11-03,2017-03-07,34.22660252290599,40.61773498832921,292,1866.210679903581,18.672997009112976,trail_stop
FORTIS,2017-01-05,2017-03-07,191.29482681686812,179.46933534769596,52,-614.9255563969527,-6.181814566524081,trail_stop
CHAMBLFERT,2016-12-06,2017-03-08,55.8894565703656,62.98846965127784,178,1263.6243284023785,12.701882459663,trail_stop
JSWSTEEL,2017-01-12,2017-03-08,169.91989635599072,159.49452598825908,58,-604.6714813284343,-6.135461821310173,trail_stop
IDBI,2017-01-20,2017-03-08,72.0197463957271,71.54656219482422,138,-65.2994197245971,-0.657020087661613,trail_stop
RAMCOCEM,2017-01-25,2017-03-08,625.5389792148076,622.1929638957181,15,-50.19022978634348,-0.5349011700740965,trail_stop
ONGC,2016-09-21,2017-03-09,102.05786354362456,116.17614027844353,97,1369.472843277439,13.833600121154909,trail_stop
HONAUT,2017-01-05,2017-03-09,9134.492690549876,9693.417914249327,1,558.9252236994507,6.118842530551138,trail_stop
HINDCOPPER,2017-01-11,2017-03-10,64.91238435471668,63.62935229508982,154,-197.58693718253744,-1.9765597464663744,trail_stop
TORNTPOWER,2017-01-20,2017-03-10,159.41388139470723,160.69306215283723,62,79.30920700406023,0.8024274592265679,trail_stop
HINDZINC,2017-01-25,2017-03-10,137.81009931188424,131.0546916064615,72,-486.3893547904372,-4.901968534348322,trail_stop
SONATSOFTW,2016-12-14,2017-03-14,49.33066933846187,52.03896862054985,202,547.0764549817723,5.49009230648405,trail_stop
APARINDS,2017-01-05,2017-03-17,578.1581010663575,633.149022080766,17,934.845657244945,9.511398510715843,trail_stop
WELSPUNLIV,2017-01-19,2017-03-17,70.24620874471887,76.76677172111742,142,925.9199426485939,9.28244113514349,trail_stop
MRPL,2016-11-29,2017-03-20,84.00926086274936,84.96676788559621,119,113.94333571877542,1.139763655832165,trail_stop
IDEA,2017-02-01,2017-03-20,66.50748443603516,59.09096145629883,150,-1112.4784469604492,-11.151411066929333,trail_stop
IGL,2016-08-05,2017-03-22,58.477189514055055,87.84803859103457,171,5022.415192163497,50.22616394708949,trail_stop
BALRAMCHIN,2017-01-02,2017-03-22,112.23659399695222,127.56206987197643,89,1363.9673528771546,13.654615958357013,trail_stop
TECHNOE,2017-01-13,2017-03-22,324.171000929854,327.7189615768069,30,106.43881940858773,1.0944719412828208,trail_stop
TATACOMM,2017-01-25,2017-03-27,388.0604178633276,396.2260644749069,25,204.14116528948216,2.1042204346785955,trail_stop
JPPOWER,2017-02-01,2017-03-28,5.199999809265137,5.099999904632568,1923,-192.29981660842896,-1.9230751596258298,trail_stop
FSL,2017-02-28,2017-03-28,34.065697775369145,31.546619750020653,293,-738.0898614271082,-7.394764205211395,trail_stop
COROMANDEL,2017-01-03,2017-03-30,270.5630452457449,282.8268818051202,36,441.4981161375108,4.532709390610384,trail_stop
RHIM,2016-11-01,2017-03-31,122.35804619179595,122.1263736661392,81,-18.765474578196518,-0.18933983736026724,trail_stop
MPHASIS,2016-12-16,2017-04-06,438.7635592454669,446.94281935542716,22,179.94372241912606,1.864161217952099,trail_stop
PATANJALI,2017-01-20,2017-04-07,845.510322100102,855.2661660580621,11,107.31428353756019,1.153840905658985,trail_stop
JUBLFOOD,2017-03-15,2017-04-07,107.69465194250722,102.5793895403286,92,-470.6041410004327,-4.749783122851262,trail_stop
HCLTECH,2017-01-05,2017-04-10,327.3034326954191,320.1568877311063,30,-214.39634892938375,-2.183461659860806,trail_stop
OFSS,2017-01-16,2017-04-10,2114.536599450825,2402.3290839411306,4,1151.1699379612219,13.610191687627882,trail_stop
ADANIPOWER,2016-12-06,2017-04-11,6.409999847412109,7.28000020980835,1560,1357.2005653381348,13.572548878413516,trail_stop
AEGISLOG,2017-02-13,2017-04-11,184.97162040074244,172.15181461390858,54,-692.2695124890288,-6.930687939619958,trail_stop
TATASTEEL,2017-01-12,2017-04-13,33.085077187812715,33.90299571143676,302,247.01139413446072,2.4721674940668783,trail_stop
HINDALCO,2017-01-25,2017-04-13,176.97450027523774,172.34710348318342,56,-259.134220355043,-2.6147251637143367,trail_stop
JINDALSTEL,2017-01-12,2017-04-19,80.66006031529918,110.19269107115598,123,3632.513582970385,36.613697833121,trail_stop
OIL,2016-11-25,2017-04-20,89.08161376399408,90.05414697329256,112,108.92371944142906,1.0917328146692848,trail_stop
ALKEM,2017-02-15,2017-04-24,1702.3735798920384,1835.9218523071793,5,667.7413620757034,7.844827597924192,trail_stop
GPIL,2017-01-18,2017-04-26,20.38681801985269,24.3346278354247,490,1934.4268096302858,19.364521779355826,trail_stop
ASTRAL,2017-02-08,2017-04-27,199.50023145298817,237.22316689247307,50,1886.146771974245,18.908717631425016,trail_stop
SAIL,2017-01-13,2017-05-02,48.04553698951766,49.46602095493788,208,295.46066480740774,2.95653676579813,trail_stop
BAJAJHLDNG,2017-04-03,2017-05-02,1900.579304709974,1814.707071000093,5,-429.3611685494034,-4.51821365712412,trail_stop
BLUEDART,2017-03-14,2017-05-03,4599.074046540052,4572.00866540455,2,-54.13076227100464,-0.588496311683957,trail_stop
JUBLPHARMA,2017-03-15,2017-05-03,571.9930691490762,510.5054592629243,17,-1045.2893680645811,-10.749712400820469,trail_stop
SJVN,2016-10-28,2017-05-09,19.643599708403492,21.221267396641494,509,803.0328533131415,8.031459160527874,trail_stop
BEML,2016-12-23,2017-05-09,383.5067492521931,523.3635241607824,26,3636.276147623321,36.46787838318323,trail_stop
GRAPHITE,2017-01-10,2017-05-12,71.2896576370524,89.96168792777931,140,2614.084240701768,26.191779999546856,trail_stop
RKFORGE,2017-01-12,2017-05-12,69.92297701178853,92.51647680491543,143,3230.870470417145,32.31198206752236,trail_stop
YESBANK,2017-01-13,2017-05-12,257.98918975833453,290.64800906951547,38,1241.0351338248765,12.658987510978022,trail_stop
COLPAL,2017-03-09,2017-05-16,765.999738900863,800.2223355419746,13,444.8937563344498,4.467703434235853,trail_stop
VTL,2017-01-24,2017-05-17,217.82237413058624,230.27119373866657,45,560.1968823636162,5.715124379563137,trail_stop
